order_id,clinic_id,product_id,product_name_x,category_x,order_date,quantity,delivered_to,delivery_time,current_stock,order_date_clean,stock_risk,total_qty,classification,product_name_y,category_id,category_y,cost_price,selling_price,shelf_life,cost_price_flagged,selling_price_flagged,revenue
Y7K9W3,Cl_69,P57,Tornado Standard Head Handpiece,dental handpeice,11/22/2024,6,Salem,5,95,11/22/2024,17.76422764,123,Slow_Moving,Tornado Standard Head Handpiece,C_8,Dental HandPeice,32278,46298,7,Normal,Normal,277788
S5A1J0,Cl_52,P57,Tornado Standard Head Handpiece,dental handpeice,7/24/2024,4,Malappuram,8,79,7/24/2024,14.77235772,123,Slow_Moving,Tornado Standard Head Handpiece,C_8,Dental HandPeice,32278,46298,7,Normal,Normal,185192
T6A9J1,Cl_36,P57,Tornado Standard Head Handpiece,dental handpeice,1/10/2025,3,Malappuram,7,54,1/10/2025,10.09756098,123,Slow_Moving,Tornado Standard Head Handpiece,C_8,Dental HandPeice,32278,46298,7,Normal,Normal,138894
Q4L7N7,Cl_26,P57,Tornado Standard Head Handpiece,dental handpeice,3/16/2023,1,Kannur,5,67,3/16/2023,12.52845528,123,Slow_Moving,Tornado Standard Head Handpiece,C_8,Dental HandPeice,32278,46298,7,Normal,Normal,46298
E8B5O3,Cl_60,P57,Tornado Standard Head Handpiece,dental handpeice,10/22/2025,8,Ghatkopar,6,35,10/22/2025,6.544715447,123,Slow_Moving,Tornado Standard Head Handpiece,C_8,Dental HandPeice,32278,46298,7,Normal,Normal,370384
G3X4I1,Cl_54,P57,Tornado Standard Head Handpiece,dental handpeice,8/21/2024,5,Varanasi,4,80,8/21/2024,14.95934959,123,Slow_Moving,Tornado Standard Head Handpiece,C_8,Dental HandPeice,32278,46298,7,Normal,Normal,231490
O4D3O6,Cl_7,P57,Tornado Standard Head Handpiece,dental handpeice,12/2/2025,6,Muzzaffar Nagar,10,89,12/2/2025,16.64227642,123,Slow_Moving,Tornado Standard Head Handpiece,C_8,Dental HandPeice,32278,46298,7,Normal,Normal,277788
B2O5P7,Cl_61,P57,Tornado Standard Head Handpiece,dental handpeice,6/15/2022,7,Jaipur-Rajasthan,5,68,6/15/2022,12.71544715,123,Slow_Moving,Tornado Standard Head Handpiece,C_8,Dental HandPeice,32278,46298,7,Normal,Normal,324086
R3X3W9,Cl_18,P58,Tornado Super Torque Push Button,dental handpeice,9/23/2025,4,Rajkot,6,30,9/23/2025,5.147928994,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,224780
A2P7F3,Cl_58,P58,Tornado Super Torque Push Button,dental handpeice,1/24/2022,7,Mallapuram,5,99,1/24/2022,16.98816568,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,393365
X3V5B3,Cl_50,P58,Tornado Super Torque Push Button,dental handpeice,11/14/2023,8,Raipur,9,62,11/14/2023,10.63905325,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,449560
O0M3C0,Cl_81,P58,Tornado Super Torque Push Button,dental handpeice,11/28/2024,3,Hyderabad,9,65,11/28/2024,11.15384615,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,168585
G7O2Y6,Cl_75,P58,Tornado Super Torque Push Button,dental handpeice,8/13/2021,6,Nandagaon,4,56,8/13/2021,9.609467456,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,337170
Q8Q6C8,Cl_50,P58,Tornado Super Torque Push Button,dental handpeice,8/11/2021,2,Raipur,10,74,8/11/2021,12.69822485,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,112390
E9R4O9,Cl_9,P58,Tornado Super Torque Push Button,dental handpeice,6/2/2023,10,Bargarh,2,56,6/2/2023,9.609467456,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,561950
P1V6X9,Cl_21,P58,Tornado Super Torque Push Button,dental handpeice,10/21/2020,9,Thane,6,58,10/21/2020,9.952662722,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,505755
H7B0Q7,Cl_27,P58,Tornado Super Torque Push Button,dental handpeice,1/14/2024,8,Rohini,4,52,1/14/2024,8.923076923,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,449560
P2O0Z8,Cl_92,P58,Tornado Super Torque Push Button,dental handpeice,3/21/2023,10,Ghaziabad,4,91,3/21/2023,15.61538462,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,561950
V6R3D4,Cl_59,P58,Tornado Super Torque Push Button,dental handpeice,9/19/2023,10,Yavatmal,10,23,9/19/2023,3.946745562,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,561950
G3U5P1,Cl_88,P58,Tornado Super Torque Push Button,dental handpeice,4/24/2022,7,Ambala,5,71,4/24/2022,12.18343195,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,393365
D4M3N1,Cl_58,P58,Tornado Super Torque Push Button,dental handpeice,4/10/2020,5,Mallapuram,9,46,4/10/2020,7.893491124,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,280975
J4B5G1,Cl_91,P58,Tornado Super Torque Push Button,dental handpeice,10/3/2023,4,Nagercoil,5,56,10/3/2023,9.609467456,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,224780
S1Z6M5,Cl_51,P58,Tornado Super Torque Push Button,dental handpeice,4/20/2025,7,Pathanamthitta,10,26,4/20/2025,4.461538462,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,393365
I8M6Q4,Cl_6,P58,Tornado Super Torque Push Button,dental handpeice,11/8/2021,8,Indore,8,95,11/8/2021,16.30177515,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,449560
H1K0X0,Cl_98,P58,Tornado Super Torque Push Button,dental handpeice,10/5/2025,10,Noida,3,96,10/5/2025,16.47337278,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,561950
Q5F6N8,Cl_8,P58,Tornado Super Torque Push Button,dental handpeice,5/9/2025,1,Rajkot,4,22,5/9/2025,3.775147929,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,56195
N4Z8U1,Cl_89,P58,Tornado Super Torque Push Button,dental handpeice,4/18/2022,7,Kottayam,4,72,4/18/2022,12.35502959,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,393365
D2V2U2,Cl_80,P58,Tornado Super Torque Push Button,dental handpeice,3/10/2023,5,Kolhapur,9,59,3/10/2023,10.12426036,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,280975
X5T8P7,Cl_45,P58,Tornado Super Torque Push Button,dental handpeice,8/18/2025,2,Malappuram,8,45,8/18/2025,7.721893491,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,112390
S0W2Z1,Cl_56,P58,Tornado Super Torque Push Button,dental handpeice,5/25/2021,1,Salem,7,43,5/25/2021,7.378698225,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,56195
H1T7O9,Cl_54,P58,Tornado Super Torque Push Button,dental handpeice,1/20/2022,8,Varanasi,7,23,1/20/2022,3.946745562,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,449560
O8Z6Z7,Cl_90,P58,Tornado Super Torque Push Button,dental handpeice,6/30/2025,5,Rourkela,10,50,6/30/2025,8.579881657,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,280975
Z2B4M3,Cl_39,P58,Tornado Super Torque Push Button,dental handpeice,11/2/2022,10,Salem,4,34,11/2/2022,5.834319527,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,561950
R8E1H7,Cl_35,P58,Tornado Super Torque Push Button,dental handpeice,2/8/2024,3,Mumbai,9,70,2/8/2024,12.01183432,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,168585
S9K3R4,Cl_67,P58,Tornado Super Torque Push Button,dental handpeice,7/26/2022,4,Raipur,8,26,7/26/2022,4.461538462,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,224780
B8F6G1,Cl_78,P58,Tornado Super Torque Push Button,dental handpeice,3/28/2022,2,Rajkot,7,75,3/28/2022,12.86982249,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,112390
A1Y5R3,Cl_14,P58,Tornado Super Torque Push Button,dental handpeice,8/12/2020,3,Okhla,2,74,8/12/2020,12.69822485,169,Fast_Moving,Tornado Super Torque Push Button,C_8,Dental HandPeice,36541,56195,7,Normal,Normal,168585
W9K5K9,Cl_58,P59,Tornado Super Torque Handpiece,dental handpeice,5/14/2024,10,Mallapuram,9,98,5/14/2024,18.25490196,102,Slow_Moving,Tornado Super Torque Handpiece,C_8,Dental HandPeice,33688,54509,7,Normal,Normal,545090
Y0N1N7,Cl_4,P59,Tornado Super Torque Handpiece,dental handpeice,11/18/2020,4,Raipur,9,62,11/18/2020,11.54901961,102,Slow_Moving,Tornado Super Torque Handpiece,C_8,Dental HandPeice,33688,54509,7,Normal,Normal,218036
X3N9K9,Cl_65,P59,Tornado Super Torque Handpiece,dental handpeice,5/24/2025,4,Erode,6,80,5/24/2025,14.90196078,102,Slow_Moving,Tornado Super Torque Handpiece,C_8,Dental HandPeice,33688,54509,7,Normal,Normal,218036
V1M1J2,Cl_36,P59,Tornado Super Torque Handpiece,dental handpeice,1/1/2020,3,Malappuram,7,73,1/1/2020,13.59803922,102,Slow_Moving,Tornado Super Torque Handpiece,C_8,Dental HandPeice,33688,54509,7,Normal,Normal,163527
J8J5K9,Cl_53,P59,Tornado Super Torque Handpiece,dental handpeice,1/3/2024,8,Malappuram,5,83,1/3/2024,15.46078431,102,Slow_Moving,Tornado Super Torque Handpiece,C_8,Dental HandPeice,33688,54509,7,Normal,Normal,436072
T1C3M2,Cl_50,P59,Tornado Super Torque Handpiece,dental handpeice,6/3/2024,1,Raipur,5,31,6/3/2024,5.774509804,102,Slow_Moving,Tornado Super Torque Handpiece,C_8,Dental HandPeice,33688,54509,7,Normal,Normal,54509
E7H9B9,Cl_28,P59,Tornado Super Torque Handpiece,dental handpeice,11/22/2024,9,Jalandhar,4,35,11/22/2024,6.519607843,102,Slow_Moving,Tornado Super Torque Handpiece,C_8,Dental HandPeice,33688,54509,7,Normal,Normal,490581
S8W3K9,Cl_85,P59,Tornado Super Torque Handpiece,dental handpeice,11/22/2023,8,Kottayam,7,77,11/22/2023,14.34313725,102,Slow_Moving,Tornado Super Torque Handpiece,C_8,Dental HandPeice,33688,54509,7,Normal,Normal,436072
U3R5J4,Cl_76,P59,Tornado Super Torque Handpiece,dental handpeice,3/5/2024,5,Durgapur,8,82,3/5/2024,15.2745098,102,Slow_Moving,Tornado Super Torque Handpiece,C_8,Dental HandPeice,33688,54509,7,Normal,Normal,272545
T9B7I7,Cl_85,P59,Tornado Super Torque Handpiece,dental handpeice,9/29/2020,2,Kottayam,6,41,9/29/2020,7.637254902,102,Slow_Moving,Tornado Super Torque Handpiece,C_8,Dental HandPeice,33688,54509,7,Normal,Normal,109018
S0E6T3,Cl_39,P59,Tornado Super Torque Handpiece,dental handpeice,7/16/2023,10,Salem,8,50,7/16/2023,9.31372549,102,Slow_Moving,Tornado Super Torque Handpiece,C_8,Dental HandPeice,33688,54509,7,Normal,Normal,545090
I4E1A2,Cl_99,P59,Tornado Super Torque Handpiece,dental handpeice,8/10/2021,1,Malappuram,6,80,8/10/2021,14.90196078,102,Slow_Moving,Tornado Super Torque Handpiece,C_8,Dental HandPeice,33688,54509,7,Normal,Normal,54509
K1C0R0,Cl_66,P59,Tornado Super Torque Handpiece,dental handpeice,1/29/2021,4,Bhopal,9,27,1/29/2021,5.029411765,102,Slow_Moving,Tornado Super Torque Handpiece,C_8,Dental HandPeice,33688,54509,7,Normal,Normal,218036
Z1S8A5,Cl_74,P59,Tornado Super Torque Handpiece,dental handpeice,3/6/2023,9,Palakkad,10,57,3/6/2023,10.61764706,102,Slow_Moving,Tornado Super Torque Handpiece,C_8,Dental HandPeice,33688,54509,7,Normal,Normal,490581
I7V2K5,Cl_32,P59,Tornado Super Torque Handpiece,dental handpeice,1/20/2024,5,Alappuzha,6,26,1/20/2024,4.843137255,102,Slow_Moving,Tornado Super Torque Handpiece,C_8,Dental HandPeice,33688,54509,7,Normal,Normal,272545
T7N3V9,Cl_58,P59,Tornado Super Torque Handpiece,dental handpeice,7/26/2025,2,Mallapuram,7,49,7/26/2025,9.12745098,102,Slow_Moving,Tornado Super Torque Handpiece,C_8,Dental HandPeice,33688,54509,7,Normal,Normal,109018
P5C1Q0,Cl_61,P59,Tornado Super Torque Handpiece,dental handpeice,6/29/2025,4,Jaipur-Rajasthan,7,71,6/29/2025,13.2254902,102,Slow_Moving,Tornado Super Torque Handpiece,C_8,Dental HandPeice,33688,54509,7,Normal,Normal,218036
X9C9F0,Cl_42,P59,Tornado Super Torque Handpiece,dental handpeice,6/4/2025,5,Sri Ganganagar,4,31,6/4/2025,5.774509804,102,Slow_Moving,Tornado Super Torque Handpiece,C_8,Dental HandPeice,33688,54509,7,Normal,Normal,272545
A4E2O2,Cl_42,P59,Tornado Super Torque Handpiece,dental handpeice,11/7/2022,8,Sri Ganganagar,5,67,11/7/2022,12.48039216,102,Slow_Moving,Tornado Super Torque Handpiece,C_8,Dental HandPeice,33688,54509,7,Normal,Normal,436072
J2D7G4,Cl_44,P6,Saevo S5000,dental_chair,12/17/2020,8,Bhuj,4,2,12/17/2020,0.408163265,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,4800000
F7W1T0,Cl_86,P6,Saevo S5000,dental_chair,12/6/2021,6,Calicut,4,2,12/6/2021,0.408163265,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,3600000
Q6N2L4,Cl_85,P6,Saevo S5000,dental_chair,9/7/2024,9,Kottayam,7,5,9/7/2024,1.020408163,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,5400000
M8B9R9,Cl_37,P6,Saevo S5000,dental_chair,10/18/2024,2,Belgaum,5,5,10/18/2024,1.020408163,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,1200000
A7K7A0,Cl_83,P6,Saevo S5000,dental_chair,4/7/2021,5,Vile Parle,6,5,4/7/2021,1.020408163,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,3000000
C7L8R2,Cl_43,P6,Saevo S5000,dental_chair,4/26/2022,2,Alappuzha,6,5,4/26/2022,1.020408163,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,1200000
K1W6Z6,Cl_2,P6,Saevo S5000,dental_chair,5/9/2022,6,Surat,4,4,5/9/2022,0.816326531,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,3600000
S2E0O4,Cl_3,P6,Saevo S5000,dental_chair,10/2/2024,2,Chennai,5,3,10/2/2024,0.612244898,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,1200000
X2V1I4,Cl_47,P6,Saevo S5000,dental_chair,7/13/2021,5,Pune,9,5,7/13/2021,1.020408163,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,3000000
D0S1T3,Cl_42,P6,Saevo S5000,dental_chair,2/8/2020,1,Sri Ganganagar,10,2,2/8/2020,0.408163265,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,600000
Z4G3N6,Cl_30,P6,Saevo S5000,dental_chair,11/4/2023,4,Rajkot,5,4,11/4/2023,0.816326531,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,2400000
X9H1E3,Cl_84,P6,Saevo S5000,dental_chair,1/10/2025,8,Vasant Kunj,6,2,1/10/2025,0.408163265,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,4800000
W0B5K5,Cl_94,P6,Saevo S5000,dental_chair,2/19/2024,5,Pune,6,2,2/19/2024,0.408163265,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,3000000
U4K5D2,Cl_70,P6,Saevo S5000,dental_chair,8/12/2025,3,Dehradun,3,5,8/12/2025,1.020408163,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,1800000
Y2W1Z6,Cl_89,P6,Saevo S5000,dental_chair,2/26/2020,1,Kottayam,10,2,2/26/2020,0.408163265,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,600000
P5D6Q1,Cl_23,P6,Saevo S5000,dental_chair,3/14/2025,3,Ernakulam,6,5,3/14/2025,1.020408163,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,1800000
L6V5B5,Cl_6,P6,Saevo S5000,dental_chair,7/6/2024,7,Indore,5,4,7/6/2024,0.816326531,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,4200000
Q3M7W7,Cl_6,P6,Saevo S5000,dental_chair,6/20/2021,2,Indore,5,5,6/20/2021,1.020408163,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,1200000
L5B9F5,Cl_32,P6,Saevo S5000,dental_chair,6/28/2021,3,Alappuzha,3,2,6/28/2021,0.408163265,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,1800000
R8Z6D9,Cl_81,P6,Saevo S5000,dental_chair,11/3/2025,6,Hyderabad,8,3,11/3/2025,0.612244898,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,3600000
S9V6H8,Cl_82,P6,Saevo S5000,dental_chair,4/29/2022,1,Bhopal,10,5,4/29/2022,1.020408163,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,600000
D4L7M4,Cl_20,P6,Saevo S5000,dental_chair,8/20/2020,9,Kozhikode,7,4,8/20/2020,0.816326531,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,5400000
V4G3Y4,Cl_31,P6,Saevo S5000,dental_chair,9/18/2024,5,Bhuveshwar,10,2,9/18/2024,0.408163265,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,3000000
V2O5C9,Cl_13,P6,Saevo S5000,dental_chair,7/19/2020,10,Kurla,6,2,7/19/2020,0.408163265,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,6000000
H1M5M4,Cl_29,P6,Saevo S5000,dental_chair,8/15/2020,5,Ropar,4,3,8/15/2020,0.612244898,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,3000000
V5G9I9,Cl_26,P6,Saevo S5000,dental_chair,4/14/2023,5,Kannur,5,3,4/14/2023,0.612244898,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,3000000
I7K7Y1,Cl_1,P6,Saevo S5000,dental_chair,7/11/2023,6,Surat,5,5,7/11/2023,1.020408163,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,3600000
W8T6K4,Cl_74,P6,Saevo S5000,dental_chair,2/10/2020,5,Palakkad,4,5,2/10/2020,1.020408163,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,3000000
M5Z3Z5,Cl_78,P6,Saevo S5000,dental_chair,10/6/2024,4,Rajkot,9,3,10/6/2024,0.612244898,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,2400000
P0G7T1,Cl_6,P6,Saevo S5000,dental_chair,7/8/2022,9,Indore,10,2,7/8/2022,0.408163265,147,Slow_Moving,Saevo S5000,C_1,Dental_Chair,350000,600000,8,Normal,Normal,5400000
V0H3Y7,Cl_92,P60,Tornado Air Motor Dental Handpiece,dental handpeice,3/18/2022,9,Ghaziabad,3,100,3/18/2022,17.74193548,124,Slow_Moving,Tornado Air Motor Dental Handpiece,C_8,Dental HandPeice,39439,46011,7,Normal,Normal,414099
C7D4A0,Cl_50,P60,Tornado Air Motor Dental Handpiece,dental handpeice,3/9/2025,6,Raipur,7,95,3/9/2025,16.85483871,124,Slow_Moving,Tornado Air Motor Dental Handpiece,C_8,Dental HandPeice,39439,46011,7,Normal,Normal,276066
B2I2B8,Cl_90,P60,Tornado Air Motor Dental Handpiece,dental handpeice,1/10/2024,9,Rourkela,6,98,1/10/2024,17.38709677,124,Slow_Moving,Tornado Air Motor Dental Handpiece,C_8,Dental HandPeice,39439,46011,7,Normal,Normal,414099
N7A2Y8,Cl_75,P60,Tornado Air Motor Dental Handpiece,dental handpeice,2/5/2020,8,Nandagaon,5,49,2/5/2020,8.693548387,124,Slow_Moving,Tornado Air Motor Dental Handpiece,C_8,Dental HandPeice,39439,46011,7,Normal,Normal,368088
A6B7Z7,Cl_3,P60,Tornado Air Motor Dental Handpiece,dental handpeice,10/12/2021,10,Chennai,5,70,10/12/2021,12.41935484,124,Slow_Moving,Tornado Air Motor Dental Handpiece,C_8,Dental HandPeice,39439,46011,7,Normal,Normal,460110
Z1V3O5,Cl_30,P60,Tornado Air Motor Dental Handpiece,dental handpeice,9/21/2024,9,Rajkot,5,33,9/21/2024,5.85483871,124,Slow_Moving,Tornado Air Motor Dental Handpiece,C_8,Dental HandPeice,39439,46011,7,Normal,Normal,414099
S7I2Y6,Cl_43,P60,Tornado Air Motor Dental Handpiece,dental handpeice,10/14/2023,10,Alappuzha,3,76,10/14/2023,13.48387097,124,Slow_Moving,Tornado Air Motor Dental Handpiece,C_8,Dental HandPeice,39439,46011,7,Normal,Normal,460110
B1Y7I7,Cl_98,P60,Tornado Air Motor Dental Handpiece,dental handpeice,4/13/2020,1,Noida,3,100,4/13/2020,17.74193548,124,Slow_Moving,Tornado Air Motor Dental Handpiece,C_8,Dental HandPeice,39439,46011,7,Normal,Normal,46011
D8V7E5,Cl_71,P60,Tornado Air Motor Dental Handpiece,dental handpeice,9/29/2021,2,Gurugram,4,53,9/29/2021,9.403225806,124,Slow_Moving,Tornado Air Motor Dental Handpiece,C_8,Dental HandPeice,39439,46011,7,Normal,Normal,92022
T7M8X3,Cl_37,P60,Tornado Air Motor Dental Handpiece,dental handpeice,3/5/2021,6,Belgaum,9,58,3/5/2021,10.29032258,124,Slow_Moving,Tornado Air Motor Dental Handpiece,C_8,Dental HandPeice,39439,46011,7,Normal,Normal,276066
J4T2I6,Cl_33,P60,Tornado Air Motor Dental Handpiece,dental handpeice,10/3/2023,7,Agra,4,60,10/3/2023,10.64516129,124,Slow_Moving,Tornado Air Motor Dental Handpiece,C_8,Dental HandPeice,39439,46011,7,Normal,Normal,322077
S9H3Y1,Cl_9,P60,Tornado Air Motor Dental Handpiece,dental handpeice,1/7/2022,4,Bargarh,3,81,1/7/2022,14.37096774,124,Slow_Moving,Tornado Air Motor Dental Handpiece,C_8,Dental HandPeice,39439,46011,7,Normal,Normal,184044
I6N8K7,Cl_97,P60,Tornado Air Motor Dental Handpiece,dental handpeice,10/10/2024,3,Seawood,9,59,10/10/2024,10.46774194,124,Slow_Moving,Tornado Air Motor Dental Handpiece,C_8,Dental HandPeice,39439,46011,7,Normal,Normal,138033
T8U8W9,Cl_90,P60,Tornado Air Motor Dental Handpiece,dental handpeice,10/10/2021,4,Rourkela,10,54,10/10/2021,9.580645161,124,Slow_Moving,Tornado Air Motor Dental Handpiece,C_8,Dental HandPeice,39439,46011,7,Normal,Normal,184044
S2W4G8,Cl_33,P60,Tornado Air Motor Dental Handpiece,dental handpeice,1/18/2020,9,Agra,3,72,1/18/2020,12.77419355,124,Slow_Moving,Tornado Air Motor Dental Handpiece,C_8,Dental HandPeice,39439,46011,7,Normal,Normal,414099
K9O8G9,Cl_98,P60,Tornado Air Motor Dental Handpiece,dental handpeice,2/5/2020,5,Noida,2,33,2/5/2020,5.85483871,124,Slow_Moving,Tornado Air Motor Dental Handpiece,C_8,Dental HandPeice,39439,46011,7,Normal,Normal,230055
M0V3L8,Cl_30,P60,Tornado Air Motor Dental Handpiece,dental handpeice,5/18/2022,2,Rajkot,5,40,5/18/2022,7.096774194,124,Slow_Moving,Tornado Air Motor Dental Handpiece,C_8,Dental HandPeice,39439,46011,7,Normal,Normal,92022
H7T8Y0,Cl_54,P60,Tornado Air Motor Dental Handpiece,dental handpeice,6/10/2025,4,Varanasi,7,50,6/10/2025,8.870967742,124,Slow_Moving,Tornado Air Motor Dental Handpiece,C_8,Dental HandPeice,39439,46011,7,Normal,Normal,184044
N1Y4K5,Cl_29,P60,Tornado Air Motor Dental Handpiece,dental handpeice,3/12/2021,1,Ropar,6,88,3/12/2021,15.61290323,124,Slow_Moving,Tornado Air Motor Dental Handpiece,C_8,Dental HandPeice,39439,46011,7,Normal,Normal,46011
S4T1J4,Cl_94,P60,Tornado Air Motor Dental Handpiece,dental handpeice,4/13/2022,1,Pune,8,74,4/13/2022,13.12903226,124,Slow_Moving,Tornado Air Motor Dental Handpiece,C_8,Dental HandPeice,39439,46011,7,Normal,Normal,46011
Z7V4W6,Cl_16,P60,Tornado Air Motor Dental Handpiece,dental handpeice,3/4/2025,6,Okhla,3,57,3/4/2025,10.11290323,124,Slow_Moving,Tornado Air Motor Dental Handpiece,C_8,Dental HandPeice,39439,46011,7,Normal,Normal,276066
A9D0E9,Cl_92,P60,Tornado Air Motor Dental Handpiece,dental handpeice,11/19/2023,8,Ghaziabad,3,36,11/19/2023,6.387096774,124,Slow_Moving,Tornado Air Motor Dental Handpiece,C_8,Dental HandPeice,39439,46011,7,Normal,Normal,368088
A2Y3U3,Cl_84,P61,Tornado Contra-Angle Handpiece,dental handpeice,12/21/2023,10,Vasant Kunj,2,96,12/21/2023,17.19402985,67,Slow_Moving,Tornado Contra-Angle Handpiece,C_8,Dental HandPeice,39114,43241,7,Normal,Normal,432410
Z5C6L5,Cl_45,P61,Tornado Contra-Angle Handpiece,dental handpeice,6/19/2024,10,Malappuram,8,28,6/19/2024,5.014925373,67,Slow_Moving,Tornado Contra-Angle Handpiece,C_8,Dental HandPeice,39114,43241,7,Normal,Normal,432410
X3K9K5,Cl_53,P61,Tornado Contra-Angle Handpiece,dental handpeice,3/30/2020,4,Malappuram,8,48,3/30/2020,8.597014925,67,Slow_Moving,Tornado Contra-Angle Handpiece,C_8,Dental HandPeice,39114,43241,7,Normal,Normal,172964
